"xA","xB","x01","x02","x03","x04","x05","x06","response_1"
"A2","B1",119.25428704365,66.4172078260714,155.670478715432,106.259617892588,92.550813946225,97.8415307099754,6.031398756029
"A2","B1",116.881908589495,67.1556968515315,153.850488208471,102.728909574197,106.642386255597,97.7961100051285,0.40907862697694
"A2","B1",116.483829856497,67.2659070001161,157.371583359833,106.412611415879,114.986089004129,97.2599397218671,-2.07316727021927
"A2","B1",116.969916321725,66.4023299533435,151.171577727209,106.914484532725,99.6006146306608,97.0955964376996,7.17125937237228
"A2","B1",118.316338391255,66.8186189483651,163.124883836667,106.950060868733,99.4628245565678,97.1853003269389,7.18554110192415
"A1","B2",121.604701353876,67.1583812456225,163.488540646883,104.276344421477,121.272140729896,97.673249524579,11.9803573214155
"A1","B2",121.113061852252,67.0658867548729,157.181190161901,103.68657971839,103.358363599544,97.3652652999472,4.49081225664832
"A1","B2",119.561859967939,66.6950017243807,156.140963036831,111.602291886294,108.988417825733,97.5668550614469,1.93942986361347
"A1","B2",117.196294484881,67.0249250099891,151.950155343489,107.52731200324,98.4768267893346,97.5688247734762,3.4000365625445
"A1","B2",118.576715663258,67.2761607693229,153.995041987273,109.319852183205,113.466789332946,98.0500661015077,-0.643912636268444
"A1","B2",116.332188528432,66.7165341720648,159.855053090648,109.615080542294,109.501418457514,97.3459928634629,-2.38468000900307
"A1","B2",117.993746526216,67.0095587790953,156.592303953792,106.067287857257,106.572510468274,98.1278784447867,-0.207465551850825
"A1","B2",117.932541254115,66.9640706571329,153.278631087303,111.891048214749,97.7522771188199,98.0653892973579,-0.27141321179377
"A1","B2",117.890807391882,66.9288758303411,154.349953164383,105.729239699091,98.9135529294836,98.1310335219705,0.754833933252277
"A1","B2",116.59536700377,66.7792545241437,156.340426504828,108.718020916138,106.251927641828,98.08915678513,-0.991855089007594
"A1","B2",117.651194394745,67.1759480042136,158.324757564774,111.606203737696,98.5011808419313,97.4929760550677,-1.49319093934788
"A1","B2",117.502850146964,67.1337779344759,152.375240856236,107.853358680998,120.363409263141,97.4171199384938,0.658866520914666
"A1","B2",118.155858652422,67.5365660367174,162.15732226121,108.240164057486,104.12600227677,97.5549573571963,3.12292638672707
"A1","B2",118.217201077094,66.351325384692,152.530505131724,105.65389531467,105.658162720969,97.5713967510695,3.80133775690896
"A1","B2",117.623510452902,67.0193981600696,159.519329721509,109.289754818897,98.5704361267064,97.7223413015744,-1.46354658911199
"A1","B2",118.075475277726,66.9435346294459,156.203304547258,112.045231063681,106.014281571856,97.8157373158289,-0.511052176569172
"A1","B2",118.315434764514,67.4362571390047,156.717279181112,105.606248086019,105.230763641053,97.9247756776073,-2.52315059812668
"A1","B2",113.756352992045,66.2605050976455,155.011437997629,107.279276061785,113.056518985379,97.2992303128483,0.194047717046295
"A1","B2",119.897736905431,66.7784510175332,159.705323045441,105.192952552431,108.427873539505,97.5895194942499,1.47290998350874
"A1","B2",117.815286050395,67.0221935714637,157.889522857342,106.951365926454,104.410281721099,97.9771388472261,-0.589328392332089
"A1","B2",116.776302269271,67.0012944015285,157.089576796258,103.843890213399,93.6641292805551,97.7766410534351,0.239926266350047
"A1","B2",118.086171345606,67.3919222210047,157.346828594322,106.737667191039,102.275564792585,97.4349977316633,-1.498915710081
"A1","B2",118.558008928836,67.2494242622924,160.692039503738,107.937441643407,97.6575607256575,98.3305898043253,0.301926800186065
"A1","B2",117.42254530788,67.1480105092132,157.150217581695,109.590759590628,96.2382387997962,97.8943433709579,-4.72917724135769
"A1","B2",117.589352991261,67.3616739285576,158.740079682858,106.081376588815,101.602520074625,97.6141352353364,-2.48247285949756
"A1","B2",119.552599531358,67.9483325023117,155.839834660244,105.428358528603,105.710218209961,97.3317553197223,-0.767818438487534
"A1","B2",118.085691090376,67.6251261248228,156.310566036554,110.686684890627,106.736825895483,97.7366583188164,-4.18388289293194
"A1","B2",119.228785756498,67.2798673589735,161.066224184023,109.979903163167,97.0819734998256,98.1748969820794,3.57429364285321
"A1","B2",118.10519254994,67.1951113941354,158.047200913151,108.918305440045,104.978777695087,97.3702692916049,-3.15154694205369
"A1","B2",116.710219968928,66.6009958505259,157.222997324836,104.233715895749,95.4996356679223,97.6708948396102,2.40656966176873
"A1","B2",120.326678413329,66.9583635629606,157.687068564129,110.577480646484,112.410988253708,97.9412563982814,1.46662613044782
"A1","B2",117.695586829782,67.1950901869586,154.500613797014,102.853620205137,115.474394730789,97.745364408598,-1.19420198881457
"A1","B2",119.879781647377,66.6342925100243,159.246083347895,110.589137888944,100.490328252873,98.0654080760335,4.10310186595994
"A1","B2",120.24509400848,66.8042906628601,153.758822772476,107.562216284121,105.570093845382,97.5470702075488,5.0590129572267
"A1","B2",115.56468003341,67.0470637892882,155.061146329943,105.358289908592,116.318922638179,97.9503253874118,-1.60594037808392
"A1","B2",118.017123713252,67.1265898641742,154.860644891876,109.204683286841,96.6763263326938,97.3393693206472,0.698213831307308
"A1","B2",118.831208600401,66.7073631995683,157.570668937236,102.491282193385,99.9134211923773,98.1092425570192,2.27383373268957
"A1","B2",121.368980885164,67.4239813660195,158.003967469907,108.182335024604,114.534956944918,97.1401968829302,3.73464650611524
"A1","B2",118.718549045753,67.3305936236409,160.207628062879,109.355143870968,102.54771136234,98.0928549543713,2.75300780143094
"A1","B2",116.210789071619,67.018203722501,161.98685097425,108.556759998794,98.8553598941164,97.1369815015301,0.0315254336413473
"A1","B2",116.504053993256,67.6659492041112,158.337386168063,102.607264677002,98.3599733666674,98.0784251660367,-0.753249627154145
"A1","B2",118.308529639092,67.1193103421747,158.291151568469,104.570015681952,122.948902098915,97.9286294565951,1.30333807813304
"A1","B2",118.097533432852,66.7940029201656,153.444047371294,107.061893990104,98.6924231586478,97.5143273877225,-1.32246600598233
"A1","B2",116.186683515425,67.2491731742198,160.239174037439,110.237005037525,102.129451632669,97.578511207164,-0.54180391666382
"A1","B2",116.868973830894,67.0085192542835,156.562095762075,107.422018646773,102.96471204717,97.7411914603532,-1.39885645252797
"A1","B2",119.793593168588,67.077041803044,156.500948204181,103.684879418419,111.951462143806,98.4252703325749,0.134357755616088
"A1","B2",117.989296100599,66.7515348689161,155.342733680266,108.713040359923,109.087410941616,97.7313663016045,-1.97586605283295
"A1","B2",120.862010494954,67.6767061842357,159.914111533325,106.310475976831,105.272387593498,97.8284577092542,0.387376447836069
"A1","B2",116.98494393709,67.6266734581994,156.700742821314,106.915382541596,102.358731773308,98.4115849284378,-1.87738859928275
"A1","B2",120.67670151747,67.0632657631703,154.622853756906,113.002315419947,111.286825132093,97.5446613545654,2.54597639993481
"A1","B2",117.354516360545,66.8684812666442,160.762842648398,110.702085511687,103.280644713947,97.776456668679,1.09424292530415
"A1","B2",117.736484960128,67.2929044864194,158.194630960032,112.828734872751,104.161319497328,97.6323008173229,-3.64904738050261
"A1","B2",117.417858431675,67.5586819906955,162.583326110359,110.365828547699,106.686146541385,97.408292933466,0.73174841599312
"A1","B2",116.568804037568,67.4544247256542,158.171961687577,106.597000808244,98.5800620397672,97.6027131145621,-2.44073003919997
"A1","B2",121.229733355785,66.5676310303176,156.748030542224,108.440988350046,103.317704988036,97.5865729378587,6.73009537281525
"A1","B2",117.022927973187,67.4475780502078,158.032755462817,104.527930713722,100.616956162058,97.3770727275061,-0.272179277932897
"A1","B2",118.661498321715,65.7853261552436,156.547375018176,107.93772609393,107.629139596766,97.8185590761013,8.91383559462102
"A1","B2",119.084139428836,67.3011620585836,161.070926238288,105.29781955951,108.017359912913,98.2586772966007,1.19844601112588
"A1","B2",119.71204197393,66.4600344364945,161.096372592877,102.819080370449,95.6908380360749,97.9342367646339,7.67545397796422
"A1","B2",117.694718797823,65.6686062919986,155.395176217072,106.918932683434,98.4069113600315,97.6951035613909,4.88533865107188
"A1","B2",117.308028591871,66.284281884247,151.413907549735,110.111569254186,111.497975123953,97.9768252308437,3.90359272988996
"A1","B2",119.853793370273,67.2275205572493,158.13517475722,106.688285404397,102.383447388301,97.9413341545936,-2.11887342665407
"A1","B2",120.41332139865,66.5441883200728,154.864398747086,107.190671944103,102.203205725212,97.6114708437917,3.87214333421154
"A1","B2",118.493743715083,67.8987928300351,157.045611751512,105.6827496719,103.481293914496,98.3203993063457,-0.254283291089362
"A1","B2",117.611357691085,67.477415539083,158.097653154985,108.374824686077,115.007965523823,97.8996723743418,-2.32980473124282
"A1","B2",116.77600339853,66.9690358564736,157.907114224354,109.813477444447,108.864958594083,97.7164443814172,-1.55470665623027
"A1","B2",118.05121863796,66.9048783166136,158.694852658492,109.747173050174,97.7941917105066,97.9710526267049,-1.85021558577519
"A1","B2",121.458815792575,67.3941902676124,159.371362797062,102.238546088264,102.030733223363,98.3374072889685,4.34415486433255
"A1","B2",118.980946722712,67.6014903078995,159.59279059505,109.626905979936,96.5720041826048,97.8793097512176,-0.313927497349447
"A1","B2",117.160337309402,66.9884377717274,153.763284240414,105.990673755928,92.3765958366433,97.6031595187497,-0.946690578976504
"A1","B2",120.308519673946,67.0459275365678,155.98145657522,103.240008621241,105.703190961969,97.9017406481889,3.60510891922474
"A1","B2",115.54459804811,66.9033454401902,160.140143957593,104.219989217301,97.9485061636335,97.9017290850181,-2.71474377611449
"A1","B2",117.265425097915,67.4245840012849,155.95850365863,105.335596034217,108.860023040704,97.8044111035566,-2.58842402475186
"A1","B2",116.728054365708,66.7843754908787,156.340177139959,107.488521571417,93.0812682768784,97.4957351247737,-1.67504442199384
"A1","B2",116.962392349529,68.447001073151,151.32656928764,108.263047047547,111.376982996976,98.1959369306407,4.90766164944013
"A1","B2",117.51961065131,66.5460091138673,157.790182929273,106.688039838384,95.7405822628498,97.7943456085296,0.615074686267927
"A1","B2",115.124256840692,67.3530830132455,157.981125558314,108.490234975242,100.664580380633,97.2615523215717,-2.17989165220385
"A1","B2",119.306588171285,67.1274188922403,163.360697131463,109.397261880938,113.227590942762,97.4555645884248,2.84899248924635
"A1","B2",119.204837739874,67.8183638190159,158.756151082603,110.994176399007,93.2360980488122,97.057547716857,-0.861942751431688
"A1","B2",118.769331697454,67.0489974175619,155.58966025553,111.175680666609,98.8631874366116,97.4211304981334,2.44760877684501
"A1","B2",119.26178438857,67.3804312946039,161.280683575097,107.530794447055,103.322243288727,97.9551667057519,3.23817297172264
"A1","B2",116.220789044615,67.11678109034,159.452665906768,107.336615531627,99.8734976317532,97.9315306259092,-2.93296370818173
"A1","B2",117.575024960823,66.9192479643702,153.545571416824,106.509271082825,106.162975203718,98.8804262061346,1.37144530733777
"A1","B2",117.344367631793,67.5631101614797,160.080428863046,104.050397821369,100.980158189476,98.3619718424493,-1.24091705144994
"A1","B2",116.404254028866,66.6893545194617,165.212560922674,108.137802558597,101.750322603845,97.5774331386738,5.6128974563615
"A1","B2",118.693658327727,67.0676892506636,159.776632196248,106.46849142587,100.286515174111,98.2240503348743,3.52565054140391
"A1","B2",121.030329843095,67.1961066087964,161.707359918186,109.200430978376,108.963108224975,98.2632211152348,5.72703334894717
"A1","B2",117.476636833065,67.4119410005125,162.682611399018,104.000652931039,102.522390678566,97.1373664686644,2.04034145107525
"A1","B2",119.992226582493,67.3926570339428,157.976552341893,105.383873088259,111.112284074115,97.5529539264984,0.869021056183932
"A1","B2",120.763502384297,67.3944284210657,156.760655218329,110.44326270673,104.002249484259,97.6878575509219,2.93942793213415
"A1","B2",118.928805502563,66.3533094709503,158.052711275279,103.053386532802,108.326180332368,97.9994481412879,1.34590260080319
"A1","B2",116.841307629822,66.5386335836264,155.470105772765,108.121558792615,111.092122497643,97.5261862022314,0.0347028661534651
"A1","B2",114.673959256696,66.9163525494634,156.307519650046,109.259483326479,104.112139410969,97.8290401069772,-2.28653350327006
"A1","B2",119.505081893091,67.2811381143467,158.19697665867,106.104807614694,98.6736751894071,97.4706409606935,-1.57044041609539
"A1","B2",117.773663037014,66.6251092231847,158.647594690364,107.728168494424,117.862141652645,97.4725800902597,1.71994731622503
"A1","B2",118.25329462192,66.8894780745597,152.353806716934,107.804159656609,111.218840990419,97.7351380689701,5.13421935898181
"A1","B2",116.699787204439,67.1903502497226,157.472287818808,105.939978357332,114.51954219951,97.7340422452933,-2.20405161511368
"A1","B2",115.433553956176,66.698443348003,154.083537885765,104.016289199991,101.817118289674,97.7925155452328,-0.142173240868207
"A1","B2",117.483695891712,67.5637313273688,158.681559061895,106.229436866925,103.264676883216,96.7077191680309,1.00263728278152
"A1","B2",118.186018355241,67.0734715977355,156.280994400423,108.44227704406,98.5441660536874,97.7556754468232,0.0508795213529735
"A1","B2",120.0541363876,67.1166734668447,153.36652446251,106.66632682337,104.345924522648,97.1935058962293,-0.129047504182845
"A1","B2",122.161576025042,67.4227994238087,156.685018188545,106.426654638516,95.4973467966665,97.9129215249602,1.76084774092923
"A1","B2",118.157887484979,67.5732467022746,159.171016512131,104.45887126544,89.0947536715408,98.0526385798645,-2.06381679214484
"A1","B2",115.125642629994,67.1913051844796,158.633408880342,108.317763591345,103.305176673737,98.4192138721681,-1.21498654675279
"A1","B2",118.429751729487,67.0507863037835,162.013069556086,104.748446258965,108.982232766289,97.4541963192961,2.03972966118688
"A1","B2",119.43790703716,67.2442623416924,154.747705496633,107.206223924532,105.887487685158,97.1534382319302,1.13101042445641
"A1","B2",119.754549900989,66.53392613974,158.79272335031,107.314399755401,101.850582108699,97.8269149295469,3.59971481049945
"A1","B2",118.14716076926,66.6705388120399,159.891629856058,107.221872806202,107.826517548763,97.7456533990663,3.48176697834731
"A1","B2",119.478280316873,66.8395685004092,151.266447874766,103.799480526052,108.58306479265,97.5091261357493,3.90452225625445
"A1","B2",116.299802910742,67.4466376014056,157.064251718876,107.225873854343,115.995148440465,97.4391670171987,-1.81691284603099
"A1","B2",117.066273272437,67.9338587513956,154.864046506667,105.125709193263,96.6521668311675,97.6672846866719,-1.11123493059709
"A1","B2",115.877792692235,66.7740854657293,158.917946283423,100.513468769698,114.657183475569,97.334612907413,-1.45413286227698
"A1","B2",116.332049959664,67.1653618217236,163.045139441291,101.039304249686,92.5310515149663,98.3620150592822,2.611829039117
"A1","B2",119.162444942095,67.6248653812788,157.578158684829,101.837467884733,100.960003787297,98.0342503728802,-1.25158171697795
"A1","B2",115.671685515009,67.1803999090513,157.65048022202,104.7669618506,110.127248734113,97.657202129801,-2.14062590533106
"A1","B2",119.128705209685,67.6170538907348,158.556027940272,110.028413413236,104.484412247981,97.7617884744193,-2.98771500743652
"A1","B2",119.316867649841,67.2170534691154,158.839943236727,114.773129186556,103.43492474244,98.7762159771124,0.460121331746351
"A1","B2",118.137501783787,67.0307606666334,157.493852579376,106.284269828245,99.2137308406905,97.8555949835517,0.341805592534085
"A1","B2",120.577269112711,66.5662326920105,160.160132328279,109.739939817525,109.565280367731,97.9205348175325,7.34066022382453
"A1","B2",120.439506292826,66.809613351926,154.544047223833,108.69675716785,97.6566453009156,97.2664651071993,-1.07783297790755
"A1","B2",118.1766454578,66.5144263383063,155.957771455909,108.878641287324,109.780071909627,98.5024639610011,0.141693557694594
"A1","B2",115.063675837009,66.8042949887837,160.23981175081,110.646793683138,115.250209788864,97.6272980022256,-1.91493328566402
"A1","B2",117.774797633092,66.7408059023487,152.67217988076,107.947485520057,96.1534740678167,98.0282746435074,3.75838874094112
"A1","B2",119.813573229854,67.4442012669976,157.527060467783,103.091516157757,108.768064825984,97.5164034880653,-1.50061192859807
"A1","B2",116.053410987771,66.2488393686464,155.352455343709,108.59696419988,119.924507061885,97.2765448747644,-0.307700534566756
"A1","B2",120.41459325848,67.0222531600556,157.244536840156,108.380474081082,96.0001910318868,97.6194707177938,3.65115204056956
"A1","B2",116.057802475497,66.8493162155885,163.63544178582,109.824488539557,116.786281259524,97.2621255684555,3.2059427882031
"A1","B2",118.449124848656,67.3777055067388,153.336684322831,110.01577922729,106.162924929348,97.7818885208016,-1.59557290517297
"A1","B2",117.770742541434,66.3665192467415,156.841943717604,112.396195442251,95.4961699616292,97.7750190057632,3.27526358046434
"A1","B2",118.664783464605,66.517342910757,156.274141476015,107.285486772926,105.060142451656,97.5381944179145,1.7693224725296
"A1","B2",115.737569916935,68.0149467416208,159.586328401419,104.337269627474,97.0492975421289,97.9638753135048,2.31037206231891
"A1","B2",117.436351775511,66.521537294425,153.497766576814,103.863125293045,111.193329865763,98.0822128739715,1.72998832989864
"A1","B2",119.651357481239,66.7617135231716,162.19340676014,109.464274703014,90.9348969418898,97.8188279395476,5.69722133206617
"A1","B2",118.620546005017,67.2414922215691,158.777881946175,109.13795699656,101.520042085113,98.1922876948084,-1.29429961026949
"A1","B2",114.067465022794,67.5588108258944,158.568350820032,104.984496837159,95.4017544333803,97.5647276654285,-1.06997646432477
"A1","B2",115.630662728604,67.7589805380002,153.554392156738,104.099268121948,106.450017750439,98.3313827911954,0.150777344276533
"A1","B2",115.996545315788,67.4003929338841,160.169527420151,107.490542720398,105.553193098525,97.8556789798839,-1.37409707960132
"A1","B2",118.119182160272,65.6823307544802,160.077767834727,105.225518109873,101.466085393327,98.4055772005197,12.0783242870525
"A1","B2",118.60438590188,66.1604900653042,152.813075951098,106.1245775878,102.311045379461,97.3297091278326,6.73219830828337
"A1","B2",119.469340981357,67.7093351114766,156.856153259829,105.983481963288,104.193289057723,97.4761338739639,-0.971804309594051
"A1","B2",118.982663388878,66.959982027473,159.386144077027,105.342825304942,112.504573237874,96.8630069995381,1.57771689615781
"A1","B2",117.820129279828,67.0340810473736,158.379348378508,108.289999689154,98.1375671252512,98.2301834622754,-1.89134366819542
"A1","B2",114.31498852966,67.2521021303351,155.272798731775,105.590326281599,105.301497163379,97.4570794174105,-0.773738777621131
"A1","B2",116.235970473544,67.6600055797182,152.549341233446,108.12650111086,106.502332358268,97.8794875681127,0.680198224771505
"A1","B2",115.895620718515,67.6608625088153,157.069350564646,108.058041433339,110.417635806576,97.5722981265448,-2.01808862046522
"A1","B2",116.792502960444,67.3142777825731,153.868397251013,107.736123020952,115.141327718679,97.5001331022292,-2.54668524534722
"A1","B2",118.024756371681,66.9915783537583,155.421259160537,109.344849501361,102.123840484644,97.8042574094928,0.509125971957431
"A1","B2",119.788331495832,67.0247109566299,152.330961339964,106.773386973281,106.926389574775,97.4630424382668,1.47603999860244
"A1","B2",118.224700928138,66.649489847033,159.102291524005,106.731862473462,104.416055844572,98.2206392941764,2.00609757749635
"A1","B2",118.341297901775,66.3703159108882,161.962745167431,103.828344616235,100.285883427344,97.6646074130641,4.55569791562236
"A1","B2",119.674027705847,67.1889325583453,156.284028903526,105.837616315964,106.490704635293,97.7177761187775,1.11419249783419
"A1","B2",116.354952902824,66.5371149038013,154.491056201149,103.087323412727,108.161499373613,97.4616729724693,0.0596708551003925
"A1","B2",121.370282729675,66.7346292623571,162.97649813077,113.030261095001,105.687890401047,98.0724734238005,11.6764523578336
"A1","B2",115.980494555703,67.9676021767428,155.005639681516,112.770813547645,109.740782661559,97.2729243351047,-0.137517195883046
"A1","B2",118.134047207959,67.0702327606118,154.399089685145,108.183839603194,108.912109588161,97.685007325824,-1.95754089956492
"A1","B2",117.31989525398,67.4571723702604,155.487566909831,108.900759933101,112.776758406534,98.1129391326487,-0.134912152652303
"A1","B2",121.185422340842,67.6365375451176,154.925723164093,104.887792173644,97.8733795447296,98.0282842785983,-1.51655425778133
"A1","B2",116.289759378725,67.2148721658857,154.021508465555,108.812248636573,110.458234155605,98.2219927927477,-1.28025497643695
"A1","B2",114.447660493224,66.7637226036888,156.459780160976,105.219388678726,109.857906172805,97.3424045994215,-0.822838032884331
"A1","B2",120.512998113733,67.5629804377374,158.033441042905,105.335536371557,108.805828329304,97.4718953799059,2.58994991240585
"A1","B2",116.497213445263,67.4512728112689,159.655758861315,102.276993816352,110.727328616088,98.5504968137185,-0.670948848873002
"A1","B2",120.054424958349,66.651429432324,155.007011075191,106.092072965636,108.563165983196,96.8197213996021,4.3456733586685
"A1","B2",121.834634134319,67.3929822804871,157.479690660315,108.057069079412,117.909744834208,98.0256853691756,2.20136675312663
"A1","B2",116.751895999345,66.6591331643521,153.457971530287,107.656694297492,101.292402748144,97.8610004663596,-1.8385712464783
"A1","B2",115.003169363385,67.5559381202641,158.694830363025,105.07164828951,113.193421225466,97.9938896252254,-1.18673291515658
"A1","B2",120.289234798955,66.8481500058721,155.592260714291,106.296569788345,97.5432434062571,98.3637439063621,2.08414333703287
"A1","B2",116.941456268491,66.6811246344403,160.258083065706,109.820180239931,105.058893898181,97.6867062803525,1.86204595956285
"A1","B2",121.174811937095,68.0846217764201,152.497153357193,105.293177114272,116.561251541807,97.2521650497165,1.2096736543227
"A1","B2",119.125177859717,67.026177980855,161.317543946248,108.689114739518,102.528924932491,97.4721464853321,5.5681390997081
"A1","B2",114.376678755764,67.4395392476833,156.942042414107,110.137807952021,99.8075967484068,97.2698955343353,-1.34454076505483
"A1","B2",120.31924446334,67.0683718828334,158.941688175301,104.893276842278,96.0941891230663,98.1377584005676,3.18465273723496
"A1","B2",115.953435603097,67.2572937090951,155.393662067148,103.218965038236,112.714463106418,97.923630039061,-3.2373481643453
"A1","B2",116.824200325966,67.2749589728753,159.307856088444,100.914381351507,98.9853171788232,98.2206848948166,-2.80680504758693
"A1","B2",117.065511196367,67.3625425380179,160.573577262663,109.675170867664,103.172925135629,97.5325712918552,0.392015847022781
"A1","B2",117.209344631047,67.0749477296844,157.340370451359,109.080878507422,106.272294604758,97.9035412653744,-1.03884051615141
"A1","B2",120.729791433235,66.4953596403139,162.022583388624,108.687196448965,103.512341745947,97.8439261708775,7.358695615889
"A1","B2",117.726343436677,67.4496451595788,160.009905039087,106.579462534282,102.843340300169,97.419482817433,-4.50326120479438
"A1","B2",117.039949644065,67.8242083581551,157.93500451798,108.416749540671,93.339184538791,97.3836586325075,-1.37894722167461
"A1","B2",119.723696403703,66.3052359456639,156.888043427956,110.093043240123,113.33209860737,97.2957907791891,8.02459233815627
"A1","B2",115.61264551961,66.3348477821193,160.579488787036,106.557963275007,104.195848398349,98.3912791091224,-1.01070786502308
"A1","B2",117.970419366186,67.3199098581502,158.29233230486,108.932634973451,101.390233692174,97.9226076566372,-0.672415635784854
"A1","B2",116.018932119609,66.8865055156299,157.553877590497,106.146269042853,96.09257619522,97.1643454928685,-0.710820844810917
"A1","B2",118.032385410931,67.0063111214412,157.876165338322,108.446661928182,106.554520417341,97.1918692669232,-0.0892854174721968
"A1","B2",120.941935321851,66.1795239048299,157.090661373915,108.716322620844,101.706645787741,97.7122764603823,8.12846236641834
"A1","B2",119.806959800175,67.2460360833672,159.675748635473,106.790750351762,112.315396774321,97.4410640023395,1.89477170400007
"A1","B2",118.330787788458,67.8807180692194,156.703936213889,106.236805913591,98.8961171831666,98.4337743182681,-0.819535563248252
"A1","B2",119.070023733594,66.9935212244018,156.903132937713,110.135404879806,102.279350508136,97.8924418978847,2.78913458064971
"A1","B2",118.301680640639,66.7658408873866,155.223299271075,109.793155881798,113.196707063548,97.7849033310932,0.502232454083577
"A1","B2",120.227025884141,67.1742659829257,157.700817591354,101.570327449951,101.062295592734,97.7259965898587,1.85216823766209
"A1","B2",116.855270297031,67.4243517207969,156.145608940866,109.096499439318,110.647521098734,97.7650212571158,-1.76934889865447
"A1","B2",117.021975182456,67.0975430868323,162.881837191289,109.593145570918,92.4567303939007,97.9291416171543,2.81937081388128
"A1","B2",118.211436870128,67.0360705275294,157.853947945458,108.286936169549,112.411036341043,97.918648841569,-2.61557369076256
"A1","B2",118.322229204,66.7060267737036,162.443640728752,108.063292637244,109.562809415194,97.4615054569329,3.05434317985364
"A1","B2",116.820021979253,67.0053361532823,159.474462757204,102.470676355079,109.752187381328,97.4168078678714,-1.25115855523586
"A1","B2",117.289406710231,66.5998684202899,153.460088791787,103.287441643334,100.850044257258,98.2860053164801,1.32051676988375
"A1","B2",118.546608365769,66.9430316495634,156.150408549584,107.308196965435,98.9249140355641,97.7404693951269,-1.7526376048537
"A1","B2",120.713634363844,67.6807750757623,156.113442530193,109.284955068012,104.057796570144,97.8473730841085,3.44252829500582
"A1","B2",121.936279666799,67.7031818775442,159.800465670535,108.642294294473,112.048470267692,97.7270972620936,4.75063980502466
"A1","B2",118.422691770425,67.0473391830642,155.042919778344,108.909797653454,104.209043943711,97.5821312240791,-0.66904906026539
"A1","B2",117.684397222338,66.7886045477755,155.805353199303,104.88252272966,100.773626684672,97.8689757980541,-1.56474540250359
"A1","B2",116.702189114085,67.4718065731673,159.452473083412,106.09766303854,96.4823585930588,98.0956217667887,-1.4300276250778
"A1","B2",119.615282821793,67.0105408960407,158.247818304463,103.615075761154,104.914990499625,97.4835346342865,1.5682136931729
"A1","B2",120.729589124012,66.8800002937918,157.687855231352,110.207113387862,101.63755446165,97.7284963248019,0.917551087646871
"A1","B2",117.119770068977,66.7693882621714,164.276660770123,105.817755527764,100.101436428376,97.3190969045752,5.24558906808345
"A1","B2",116.227591431002,66.4289855095116,160.20029138155,107.255617967574,108.934694205071,97.6079519517892,1.33764375561416
"A1","B2",115.317838108719,66.4089859442855,162.264146973877,105.693196085594,99.9095621811183,97.5322601526202,3.40128622702574
"A1","B2",117.391053900702,66.6195739686631,154.044381007671,106.956666146317,108.810626204072,98.0623435218125,0.324003887440373
"A1","B2",120.113405575249,66.671860153123,156.617045923183,110.459728791659,99.0836685454748,98.3829174933429,0.616551998791713
"A1","B2",115.596353978827,67.4869097664955,159.987884529662,110.835502909821,108.35804130647,98.6774762020266,-1.07747806617397
"A1","B2",119.878845436692,66.9659089421543,156.945276803481,105.673327005405,106.280256887541,97.8442096800643,-0.85713730726384
"A1","B2",114.841951400952,66.7857226535054,159.170751432531,107.049708889091,110.599759900497,97.3587126839295,-3.72000740511067
"A1","B2",118.144651299808,66.8855350330735,160.394244359785,109.366139203233,101.671403059606,97.941902995485,-0.271437490221468
"A1","B2",117.308239419104,67.1239425064754,159.993475781952,108.067481443191,111.593204168002,97.3905786908515,1.50074144502329
"A1","B2",119.495495410747,67.0820980953098,153.521254851126,108.599640486038,102.403684769737,98.0719638674653,1.31574905907864
"A1","B2",121.003433230667,67.3861369761362,156.63970557953,108.330351905017,111.859365827667,97.8844975999301,3.72983981787825
"A1","B2",115.22477848,66.7201265470204,158.369475369693,106.091932727867,100.08177526404,98.0899920282817,1.58789854597724
"A1","B2",117.993684739933,66.3984021382557,159.072990328791,107.350039876335,116.085519011779,98.1669480416601,2.64017111632835
"A1","B2",117.915955266832,66.7455291292781,158.445904385873,107.166578907573,111.192029350663,97.7668311798097,-0.890860962667396
"A1","B2",117.889509486028,66.4665318678128,159.755135350364,106.415112738844,103.195430840279,97.5898992951514,1.16951301078903
"A1","B2",119.51467760636,66.6621981204291,153.086515311763,111.175306030983,108.218290070365,97.0619712512881,0.888756394007709
"A1","B2",120.309086255126,68.0803535416899,160.676597991437,103.58098936154,108.556545004972,98.0782455322695,1.076807999715
"A1","B2",118.625572636985,67.2802857666778,157.511112524345,102.511820504815,111.958351270863,97.7774232432874,0.242559827144761
"A1","B2",117.020657296925,66.8053740025442,157.197878659747,104.433761167241,104.226323311784,98.0631421053207,-0.360312059459417
"A1","B2",119.361258110485,65.8571721651072,159.259450309854,101.612078609775,104.221009026819,97.6527769172964,12.4143361879306
"A1","B2",118.714160461086,66.9176549508979,152.551437379057,104.241695572079,107.332438735142,97.9354717223646,1.11602663226284
"A1","B2",117.853510363149,66.8065500642335,158.677152510992,103.288495796369,88.9926584318169,97.9457723967375,1.17167015544904
"A1","B2",113.369748034703,66.220623812414,156.879822286083,109.536183516979,108.622444412552,97.6247914781874,2.76965552645053
"A1","B2",117.813081806253,66.1641253288505,158.404605909413,105.61080641473,99.0736057560366,97.6732555309148,4.19146629531755
"A1","B2",116.851211969557,67.6819581924743,157.530615059211,112.242836880866,105.789823503896,97.8143507654142,0.0543137277913777
